"Gene","CD4_Tcell","NK_cell","M2","M1","DC_cell","T_helper","Treg","CD8_Tcell"
"ZEB1",7.051973143,10.45228933,4.63786188,6.194270429,6.314053708,6.743617261,9.235906875,7.519293692
"ZEB2",3.890158095,4.851904167,5.677934,5.392176429,4.657357208,3.816262435,5.444975,4.124440077
"ZER1",4.808554714,4.707936333,5.03494124,5.341556143,4.967498708,4.914414783,5.842775938,4.977425
"ZFAND1",8.458678048,8.193771583,7.8959862,5.915704286,7.785385833,8.25260287,7.813812188,9.017139615
"ZFAND3",5.557574762,6.2190955,6.948953,7.134841571,7.465949625,6.295414739,7.618725688,5.865956769
"ZFAND5",9.182538619,10.46551633,10.95246716,11.22686179,10.95694321,8.321334391,12.4668545,9.165765231
"ZFAND6",9.352283762,9.920119167,10.02146868,9.9481415,10.28526179,9.101350957,9.024127688,9.797847615
"ZFC3H1",3.961687857,5.874041917,2.88562796,3.155818071,2.97265975,3.188285696,6.436934375,4.016219846
"ZFHX2",5.20023681,5.28746725,5.4054966,5.530096714,6.161807417,5.132696609,6.225476688,5.301335231
"ZFHX3",4.172168429,4.469747,6.54784276,5.872581857,4.665719708,4.228136826,6.537189313,4.396951769
"ZFP36",10.584808,11.84907442,9.70906844,9.950200071,9.113913667,8.534062087,12.171047,9.530436538
"ZFP36L1",11.54811643,10.84652192,9.97445488,8.769606214,10.49051113,8.788072087,11.86497506,10.13923677
"ZFP36L2",4.915922762,4.871973833,5.42790128,5.427879714,5.439118292,5.56685487,9.52231875,5.840994385
"ZFP37",4.691626667,4.79084525,3.67550912,3.838191286,3.798211,4.468702348,3.759780313,4.174908
"ZFP41",6.303481571,5.473735167,5.51656048,5.158221786,4.840151583,5.591424652,5.9814125,6.451893538
"ZFP42",3.529274571,4.104903833,3.1272066,3.098135929,3.244752875,3.181421957,3.974341313,3.385451923
"ZFP62",8.77028381,7.846818333,7.59901392,5.630283929,7.483104292,8.575254043,7.786992938,8.678523462
"ZFP64",7.065418667,8.284698083,7.66927824,6.912920071,7.544344083,8.321842913,4.9780125,8.234467154
"ZFP82",5.760998476,6.449949333,5.86588372,4.971717786,5.642431208,6.994487,5.00825875,6.039858692
"ZFP90",8.455392619,8.347151917,7.45920264,5.150086643,6.990113208,7.789583957,4.50542675,8.612869385
"ZFP92",6.363537143,6.600216333,6.7649708,7.419693929,6.498009125,7.039820957,5.206251375,6.748427538
"ZFPL1",5.746746286,6.38988125,7.44962068,7.597747929,6.808699458,7.159004043,6.042100125,6.453028154
"ZFPM1",6.573971524,5.727894917,6.5330202,6.669410429,6.108585667,7.240002652,6.8227645,6.733100923
"ZFR",5.615236571,7.506652,6.36887468,6.995549071,7.995373,6.732493913,9.838190875,6.772653
"ZFR2",4.864159476,4.748817083,4.33846292,4.607959357,4.356056458,4.819071565,4.200092875,5.510366692
"ZFX",3.587272333,4.253222417,3.22477212,3.627686929,3.52327075,3.424090304,4.863751688,3.494388462
"ZFY",3.163129429,4.516716167,4.38254752,4.489774214,4.736961792,3.802891478,8.877353,3.460756154
"ZFYVE1",7.72810619,7.809263333,8.71776312,7.911844357,8.488541333,7.891186217,6.393122563,8.454147615
"ZFYVE16",5.451437762,5.879668083,8.03054448,7.444259,6.583003792,3.682130478,4.460853125,5.051453385
"ZFYVE21",3.817505905,4.394368083,6.7748766,5.867517786,6.822440375,3.984820217,4.811288813,3.567421385
"ZFYVE26",6.210716714,6.454732583,9.6793256,7.880901071,9.093081,6.192089739,5.174972,6.293488
"ZFYVE28",5.112487857,6.198278833,6.28080976,5.952769357,5.772342667,5.162461652,4.897438813,5.577868615
"ZFYVE9",4.528872952,4.081557917,3.83061428,3.847613857,3.903303125,4.126217652,5.542254438,4.230380769
"ZHX1",6.821139238,7.98620125,8.17820992,6.280604857,8.067194,6.990147043,7.829175125,7.331016538
"ZHX2",8.813079381,8.99737775,7.19895724,7.1948155,7.147080167,7.790089174,9.590177188,9.377189538
"ZIC1",2.836908571,2.878292583,2.7910154,2.757362143,3.163947292,2.862880261,3.354398125,2.686619462
"ZIC3",4.248750143,3.632172167,3.55390796,3.916182714,3.64029025,3.913662696,3.302414063,3.701630615
"ZIK1",5.861762143,6.284714917,5.26640824,5.012494429,4.544453625,6.073842783,5.3045835,6.385526
"ZIM2",5.65105019,5.246981083,4.783681,5.383162357,5.065513667,5.165036087,4.678838563,5.128546385
"ZKSCAN1",5.134056381,5.36516875,5.69337808,5.568009857,5.30673075,5.446680348,7.924001063,5.742161769
"ZKSCAN3",5.129327286,5.219447417,5.090453,4.475989,5.793726708,4.45755787,4.378561813,5.511190462
"ZKSCAN4",6.96619381,6.638159417,7.3392082,6.464972143,7.1094925,6.87156913,4.584771313,6.729237692
"ZMAT1",8.136268524,6.42103,5.88324824,3.875286286,4.704558958,4.975239739,3.656577563,8.296029385
"ZMAT3",7.294711048,8.308119833,8.24818984,6.992717357,8.088489,5.939160913,7.324084688,6.344115308
"ZMAT4",6.32187519,6.68812375,5.68147432,5.866574143,5.727073708,5.467660478,5.036670063,5.551862231
"ZMIZ1",7.04787619,9.506779833,11.39420412,10.70088921,11.13556954,8.822505826,5.924201813,7.737494769
"ZMPSTE24",8.719025333,9.517124167,10.14698128,10.149195,10.72422396,8.694135043,8.7076815,8.328969769
"ZMYM1",6.02735219,6.587960667,5.94411772,4.383034643,6.471452958,5.250351217,4.069453063,6.649051923
"ZMYM2",5.50163881,5.59423875,5.98687284,6.407589143,5.77494,6.500300435,6.12223275,6.401108462
"ZMYM3",6.852306905,6.747063583,8.1579864,7.6532595,7.234182125,9.007742043,4.40790325,8.218927308
"ZMYM4",7.519182048,7.75249725,8.02480044,6.591692214,7.994550875,7.532107783,4.837982063,7.837038
"ZMYM5",5.399803476,7.28284775,5.14172068,4.547507214,6.562496,4.314542522,7.061196625,5.074628
"ZMYM6",5.874978857,5.886832583,6.45789436,4.801239786,6.606757958,5.74054187,3.9909945,6.780273846
"ZMYND10",4.777474429,4.893058417,5.46979068,5.696095643,5.204677792,5.483424217,5.977245438,5.323901846
"ZMYND11",9.288190667,10.56386442,9.69803552,8.218519071,8.959799,8.543770435,7.871633438,10.61929308
"ZMYND15",4.723797619,4.513245667,6.94502248,6.600600357,5.983091833,4.913871826,4.574532438,4.826180385
"ZMYND19",7.321818571,7.166070917,7.35021844,6.163543357,7.416103292,8.274699391,7.878139,6.906962308
"ZMYND8",7.156872952,8.139860333,8.2439154,7.400513643,7.70929475,7.496460826,5.096474063,8.464254077
"ZNF10",5.228613524,4.829855583,4.53908924,4.264691429,4.202568417,4.916624217,4.20370825,5.133638769
"ZNF101",7.379812524,7.8299275,6.0925734,6.036380786,6.451511792,7.919663087,8.988027313,10.20514654
"ZNF107",4.688100095,4.73203825,4.46403064,4.7427535,4.699236875,4.817017696,6.598186,4.987294769
"ZNF117",5.116578429,5.78914,5.53934676,4.582700643,6.150346292,4.837508043,3.579145688,5.213117308
"ZNF12",6.85689519,8.031772417,7.46670472,6.614844929,6.252077792,5.610295609,7.885369688,6.179908846
"ZNF121",10.3630189,9.6528925,8.97792404,6.922175714,8.635834083,9.852328783,8.308912,9.848969923
"ZNF124",6.131115143,7.035349083,7.0331122,6.771014286,7.775152667,5.343582304,8.257152125,6.351018923
"ZNF131",7.277042095,7.173383667,5.75720308,4.682526929,6.287480917,5.974350652,5.674733125,6.363285538
"ZNF135",5.858408143,5.06896075,5.24114092,5.539576071,5.340975375,5.459811174,4.1683975,5.895929462
"ZNF136",7.414065286,8.310798083,6.68959616,6.318832429,7.103011958,6.291501304,8.490931375,7.544396769
"ZNF138",6.225563048,6.344616333,5.05742664,4.596587643,5.081729208,5.741465348,4.994656875,5.837045846
"ZNF14",8.398303762,8.1973075,6.35309732,5.584261714,6.179024208,7.135619043,7.749050938,8.141944077
"ZNF143",3.774965667,3.747438417,3.95980424,4.0556835,4.103844458,4.068481696,5.127144938,3.942673615
"ZNF146",9.985559905,9.800987417,9.42554744,8.0194035,9.118546167,10.04127943,10.12883744,9.733314
"ZNF148",7.284776095,8.971528667,7.30418372,6.957792143,7.779172375,7.604562,6.397417313,9.560140462
"ZNF155",3.724370524,4.69250375,4.60788432,4.849351929,4.112753708,4.386491435,5.9703885,4.004998
"ZNF160",4.005720571,3.920326167,3.78026248,3.733054571,3.63363175,3.707036435,5.657251313,3.568823077
"ZNF165",3.809733429,3.798346,3.68095468,3.407944643,3.589311875,4.371538696,9.0079545,3.559989923
"ZNF17",3.741584333,3.791175917,3.53559988,3.307865357,3.812434208,4.673169739,3.64204425,4.436279923
"ZNF175",6.661938143,6.441830167,7.751831,6.824248857,7.351471208,7.50570313,5.12702325,6.919569846
"ZNF180",5.576319667,5.867812,5.55998596,4.700135643,6.039089792,6.107683391,4.147620188,5.842405077
"ZNF182",7.848353619,7.075438417,6.91920584,5.398611214,6.735411583,6.739738565,4.47935675,6.797992846
"ZNF184",6.738164905,8.905975333,6.55634232,5.449340571,6.9516765,7.80032487,5.143563313,7.109691
"ZNF185",5.794149333,5.8655635,7.07822612,7.698819929,7.65837125,5.905494696,4.729572063,6.678126769
"ZNF189",7.843646048,7.561884333,8.52126784,7.985514714,8.895714,8.004509739,6.158118188,7.723393923
"ZNF19",5.025763429,5.511425917,5.28047048,4.797131357,4.884834875,4.967847913,6.320171688,4.906691385
"ZNF195",6.448963571,7.612131,7.28817824,6.154750786,6.671873375,6.776907957,9.237430938,6.933685462
"ZNF197",5.274576143,5.157483667,5.09127432,5.140616286,5.183377,5.59087087,4.103424375,5.030589846
"ZNF2",6.590610476,5.633989333,5.96077456,5.629436143,5.736757042,5.87613013,4.563202188,5.774586385
"ZNF205",5.10922419,5.303263,6.418912,6.382534786,6.889249583,6.413521826,7.335165813,6.092268923
"ZNF207",9.080241714,8.032857833,7.1147882,7.032246929,5.866255542,5.801878522,6.220006938,8.543904692
"ZNF211",7.605211524,8.687350667,7.5677436,6.58381,7.105011167,7.564067783,6.08691275,8.772393154
"ZNF214",4.323535238,4.560436583,4.64416104,4.946226857,4.605976208,4.911809043,5.6349525,4.727627308
"ZNF215",5.170393619,4.648002417,4.44340344,4.821425857,4.655099833,5.21685313,4.421809875,4.516033
"ZNF217",9.92599419,9.6704005,9.16101116,7.773614357,9.896879,8.913548609,6.275158688,9.226913692
"ZNF219",6.210085143,5.9413755,7.13802424,6.939418786,7.455146375,6.529500565,5.692196313,6.382092769
"ZNF22",7.351892143,8.778575,6.41753676,5.154727571,7.039797958,7.184422348,7.863104938,8.196388231
"ZNF221",4.651621714,4.803211333,4.60262296,4.6372195,4.571988792,4.598667043,5.27049575,4.659611538
"ZNF223",4.345734286,4.571708083,5.19378248,4.260777643,5.026804167,3.850890739,3.368732063,4.624580923
"ZNF224",6.577276857,6.858333167,6.37271708,5.493800286,6.299006542,5.212813478,4.434505125,6.012548308
"ZNF225",5.380726571,5.444630583,5.524931,5.186492214,5.556015458,5.306677522,4.174904813,5.716651385
"ZNF23",6.156234762,6.627708417,5.61931128,4.2474825,5.895382833,6.630434,5.714226938,7.128883692
"ZNF235",6.524485238,6.9362235,6.20107052,5.708633786,6.008553292,6.092487957,4.542409188,6.581665231
"ZNF236",7.721111714,7.135764,6.75714136,7.586299,7.109678292,9.304974435,6.097114688,8.283865077
"ZNF239",6.183987524,5.068155167,3.49772244,4.087895714,4.308873125,5.714502261,5.726214,5.095717
"ZNF24",9.067213714,9.8085305,8.3141264,8.5871895,8.623637625,8.198837826,9.89366525,9.424354769
"ZNF248",6.427812238,5.760076917,6.69045996,4.943805,5.735326875,7.276236,5.258762125,7.277233615
"ZNF25",7.263633905,7.604165083,7.18271084,5.836701929,7.444399167,6.542708652,5.48201175,7.343532077
"ZNF253",6.107720524,6.322273667,5.98732216,5.721032643,5.764476292,5.699876087,7.297718,5.837287769
"ZNF254",6.565310571,5.19293175,6.05884616,4.220104643,5.745030208,4.873912565,3.898569625,6.413858077
"ZNF256",5.167015095,7.694227833,5.16346668,4.391247357,4.007464042,6.276156739,6.969893688,6.138763846
"ZNF26",5.598947143,6.917327667,5.74252472,4.831685857,4.707332667,5.100276348,7.251691,6.216508615
"ZNF260",6.948495381,6.777949333,7.24298572,5.357442214,7.937039042,7.152468304,5.446607688,7.115084154
"ZNF263",8.542964952,8.2399,8.13978028,7.390786429,7.617434083,7.836820217,9.2701445,8.401182462
"ZNF264",6.766397857,7.29876225,6.56601592,5.893469,6.881937292,6.605972348,5.081357875,7.029009923
"ZNF266",10.22452743,10.25674308,9.25946332,7.680355714,8.03864525,9.081131435,8.432518375,10.36953038
"ZNF267",8.309734762,8.707723917,8.95399116,9.881172571,9.508288958,9.421964391,9.488882938,6.763347615
"ZNF268",4.303159333,4.162822917,3.91265712,4.0764475,3.790364375,4.086332565,3.77000075,5.034192923
"ZNF274",8.484803476,7.071010667,7.18486892,6.394589071,6.48521725,7.078446696,6.231416188,8.749877385
"ZNF275",8.941682476,8.280770417,6.76752236,6.768531,6.47072875,8.671274652,7.908456438,9.535793692
"ZNF276",6.437661762,7.208111417,6.0423712,6.011054357,5.371498,6.033373783,6.100962375,6.217629769
"ZNF277",6.613715381,6.227513167,5.97640728,6.603531857,5.890346375,5.746039217,7.565473125,6.519422769
"ZNF280B",5.59042819,4.634939667,4.3205922,3.934432286,4.222238167,4.855961391,3.454918,5.244756769
"ZNF280D",5.725904143,5.767118333,5.27543948,5.270880643,4.323035167,5.515734565,5.533052625,6.491901923
"ZNF282",5.773573048,6.466979917,7.04999248,6.375839,6.406643083,6.865152478,6.039972813,6.044406308
"ZNF286A",4.868213667,4.926563083,4.42833128,4.806030286,4.8283835,5.388445739,6.609234813,4.87826
"ZNF287",4.674099476,4.690273,4.6755994,4.764427786,4.865293458,4.806327522,6.475444563,4.564562692
"ZNF292",8.115280524,7.583881667,6.41129832,5.101093714,6.350586,7.413090391,6.910618688,6.577514846
"ZNF296",4.48707081,5.439309417,5.25265884,5.410676357,5.062167667,4.741819957,6.600993938,4.585835231
"ZNF3",4.88554481,4.6268735,4.62679952,4.976302643,4.3842365,5.185272217,6.770443938,4.995287538
"ZNF30",5.901326143,6.108907917,4.48841612,3.994817,4.625904292,5.762611435,4.637383625,6.313182077
"ZNF300",5.569277667,6.20869375,4.87138876,4.342273214,4.239848833,4.641085783,3.932378938,5.339273846
"ZNF302",7.209638667,6.449069,6.85135388,5.165970786,5.897177833,6.400430783,4.507534563,7.771414462
"ZNF317",4.535964143,5.492682417,6.86038464,6.246094214,4.90832875,4.850161696,7.487292875,4.500630538
"ZNF318",6.907207429,7.924077,8.06075284,6.9543835,8.070257875,7.150363783,5.530663875,7.639770846
"ZNF319",6.940714429,7.492013833,6.74618424,6.718478429,6.779810042,6.428563739,5.280370313,6.924603154
"ZNF320",6.34581181,6.076239667,5.97720476,4.632115357,6.397817042,5.989668348,4.123908438,6.174564692
"ZNF324B",5.203977238,5.055526833,5.0989986,5.479883286,5.267315917,5.447882696,6.925343938,5.331191
"ZNF326",4.470487714,4.403793083,3.76844784,3.629362429,3.935424375,4.073929913,4.801619188,3.870559077
"ZNF330",9.103202762,8.568033583,9.9997574,8.906849,9.159657542,9.763634217,10.39514806,9.152939923
"ZNF331",7.901910048,10.37932858,8.49686988,6.345308429,7.544855833,7.639018826,9.990258,8.832847308
"ZNF333",5.818895238,4.912483833,4.7407706,4.918050786,4.702318292,4.383642783,4.390461125,5.045324308
"ZNF335",4.906142476,4.7791785,5.12907236,5.1241235,4.898934375,5.296515478,5.993480375,5.484154154
"ZNF337",8.006194333,6.935970083,6.83028384,5.925380857,6.238165208,7.020262348,5.706128375,8.030999077
"ZNF33A",8.794574952,8.78147675,7.91452028,5.474458929,6.876674833,8.083151826,7.596415438,8.773040692
"ZNF33B",5.893857619,4.97570275,4.6996304,4.116576071,4.327967042,5.075097217,4.649931188,6.882602923
"ZNF34",4.553816619,6.035983417,5.61364708,5.015146643,5.347120458,5.242681,5.428706,5.684230154
"ZNF341",4.824388143,5.099946083,5.87892724,5.163126929,6.015679625,5.952735696,4.917033375,5.512774385
"ZNF345",5.509816667,5.470383167,5.9142778,5.782260286,5.866431875,6.336427957,6.086479188,5.783975
"ZNF346",7.8096,6.8037485,5.37399884,4.957606143,5.12519225,6.287285565,5.716265813,7.745160308
"ZNF35",5.090151905,6.712012417,6.44358068,6.334987357,6.669023458,5.491756087,5.387684063,5.213438308
"ZNF350",5.216296667,5.617072083,4.80901608,4.296170357,4.09941275,3.976637348,4.346755125,4.980519
"ZNF354A",6.737181333,7.40251025,7.2089882,5.9450925,6.693655083,5.85088813,6.085852375,6.431608462
"ZNF354C",7.372066952,7.235711833,6.4251972,6.185242786,6.283452292,7.220151696,9.008958563,7.084560385
"ZNF358",5.045315286,4.31003375,5.46522488,5.245765143,4.553594375,5.703124826,6.8113085,5.518678538
"ZNF362",5.112426095,5.068496583,4.87696932,5.231590857,5.221994167,5.052992304,7.980657438,5.215792846
"ZNF365",4.044777905,5.333715667,3.8873676,4.516337929,3.780364333,3.956027348,6.2568955,4.298498077
"ZNF367",6.136597286,6.79951525,3.48510948,3.868934429,3.9119125,7.772249087,5.372514438,6.948512077
"ZNF37A",3.928626952,4.086574167,4.17226528,3.6771885,4.135952125,3.842041913,6.071898313,3.675306154
"ZNF382",5.365706762,4.597087833,5.49506868,4.064010714,5.792793417,5.471317304,3.909184813,5.576525231
"ZNF384",5.818754952,5.372908083,5.60907528,5.624179429,5.548137083,5.751820435,7.924631,5.713317923
"ZNF385A",5.576604048,4.685261917,7.77474656,7.281220214,6.166205458,6.497431522,5.143293438,5.808772462
"ZNF385B",4.50114381,4.391564167,4.18739944,4.448557571,4.21086825,4.828856739,3.592943688,4.314877462
"ZNF385D",4.068113524,4.512908167,4.1808196,4.645766857,4.234917292,4.256353261,5.569856188,4.417062538
"ZNF391",5.535716714,4.43736425,4.02987044,4.278430643,4.2962885,4.297348913,3.693809125,4.604713385
"ZNF394",8.576201762,10.33332667,8.06452264,7.8049485,8.098105208,7.698978913,9.5168715,9.269733231
"ZNF395",8.907598857,8.850865667,7.86152464,5.475417857,5.997533292,9.140537348,6.455274188,9.690737769
"ZNF397",5.371348333,4.128243667,5.12427144,4.015007643,4.1188545,4.435151696,5.624690313,4.345177308
"ZNF398",7.939927381,7.907031083,7.80670112,6.506372143,7.714445833,7.461508217,5.453210875,8.445329385
"ZNF404",6.843181571,6.83376675,6.01347552,5.3999775,6.085951625,6.948672957,4.387894938,6.803988231
"ZNF407",3.435314238,3.54478475,3.67735836,3.909085357,3.346415042,3.409598522,5.48122625,3.664948385
"ZNF410",8.693595714,8.754814667,8.4859086,8.6612975,8.285797792,8.492443522,10.11193031,8.360926923
"ZNF414",3.88269881,3.824230583,4.54155744,4.816496214,4.275862333,5.004515696,7.08495875,4.75609
"ZNF416",3.897832238,4.410173,4.31201824,3.7780595,3.723894708,4.030962043,6.372210438,3.892211615
"ZNF418",6.034383905,6.137214333,5.66761404,5.406928071,5.479509208,6.479321957,4.139295188,5.775439846
"ZNF419",8.246968952,7.53539525,7.49961764,7.696228286,7.04542975,7.631131609,5.934210063,8.159138462
"ZNF420",7.196289238,7.025895417,5.93746608,4.149828071,5.8335885,6.821833304,4.4207485,6.824603615
"ZNF425",4.103161476,3.690653917,3.73147028,3.830169571,3.784669542,4.15955887,4.563298438,3.888783231
"ZNF430",6.740410667,6.767496417,5.4354514,5.151671071,6.296211417,5.121642217,4.663803063,5.747207462
"ZNF431",6.867923714,6.73704025,6.08706232,5.182327286,4.691116583,4.825333739,4.244543063,6.473671923
"ZNF432",8.162511667,7.968601917,6.9965438,6.179054357,6.3231395,7.117916565,6.137968,7.787248308
"ZNF436",5.816613048,5.62844875,6.58226684,6.453983357,5.749963917,6.108310739,4.608505938,5.338616692
"ZNF438",5.034104238,5.13695425,7.53839092,7.636356429,5.775784,4.94068013,5.443692313,5.077341846
"ZNF439",5.787151762,5.64905725,3.87523756,3.737135071,4.467812417,5.83097187,4.423176313,6.727393923
"ZNF44",4.912259333,4.389151833,4.4517888,4.751433714,4.0804075,4.465892435,3.635870875,4.602161692
"ZNF440",3.958284905,5.620636667,4.45709244,3.785792286,4.439539208,3.848682174,3.370498,4.425682846
"ZNF443",6.515554429,7.762598333,6.6486868,5.994727071,6.614663042,7.155185957,4.316462,6.502342077
"ZNF445",7.142704714,6.802449667,6.59286732,5.941655714,6.201760667,7.374640609,5.562309188,7.171969615
"ZNF446",7.234739714,6.70352275,6.68774976,6.839495786,6.553251,7.063219696,6.431337438,7.321154538
"ZNF449",7.146312238,6.531391583,6.98798928,5.882387857,6.365727625,6.451959739,4.466920125,6.857022077
"ZNF45",7.211611,7.820587833,7.06984444,5.823935643,7.435255417,7.442968043,5.787035625,8.123924692
"ZNF451",8.563214333,6.76163675,7.10776104,5.801823714,5.650247208,6.471339522,4.086355813,7.687438615
"ZNF460",3.272610762,3.90874675,3.6003304,3.517249643,3.720347333,3.431275565,9.700120938,3.380344385
"ZNF461",4.204936238,3.751233667,3.82939132,3.752556714,3.640066625,3.867765391,3.263195125,3.813212077
